content,Quality,Service,Shipping,Packing
358,Thề luôn ai thiết kế cái ổ cắm này hơi bị thiếu i ốt. Ko biết có test lại sau khi SX ko. Mua về cắm ko dc luôn. Quá tệ.,0,,,
361,Đây kg phải truyện tranh Ehon có bản quyền. kg biết có phải dịch từ nguyên tác nước ngoài. kg nh giọng văn nghe hơi kỳ kỳ,0,,,
364,"Hàng vừa nhận, cây lau bị ngấn và cong, công ty vui lòng đổi lại, cảm ơn",0,1,,
366,biết là hàng rẻ.... nhưng sao lại còn bẹp và gãy vỡ nữa. chán,0,,,
367,Cây lau nhà không tự vắt được.,0,,,
368,Sp khác review inbox trên YouTube và hướng dẫn chính hãng,0,,,
371,"Đến nay sử dụng đã bị gãy nhựa, dây kéo hư. Rách chỉ dây kéo k còn sử dụng được.",0,,,
372,"Mình có mua sản phẩm này, về tưởng xài okay ai ngờ cúp điện mới lòi ra là đồ dỏm. Xong kêu bảo hành về vẫn vậy luôn. Bó tay",0,,,
375,"Đã cài driver mới nhất từ trang web của TP-Link rồi nhưng vẫn không bắt được 5GHz
Hôm trước mình gỡ driver windows tự update thì bắt được 5GHz, hôm nay update windows lên bản 2004 thì lại không bắt được",0,,,
376,"Tiki giao hàng nhanh, sách đẹp, có điều mình đã mong đợi nhiều hơn khi đọc cuốn này, nhưng mà đọc xong thì hơi thất vọng.",0,1,,
379,Thất vọng thật sự. Mình dùng bookcare nhưng có như không. Nhận sách thì bookcare bị lỏng so với bìa và sách chân tự tụt ra. Chất lượng giấy và chữ in rất rất không đẹp. Nếu chỉ tết kiệm 20% mà như thế này thà mình ra nhà sách mua thì đỡ nhận lấy cảm xúc tiêu cực,0,,,
380,"RAM nguyên seal, made in phillipin, ngoại quan OK.
Nhưng gắn vào không nhận :(((
mình xài laptop DELL E5430 _ core i5 3320M
Mong ad giải quyết hỗ trợ kỹ thuật giúp mình nha! 
Tks!",0,1,,
382,"Sản phẩm rất tồi.
Sau khoảng 30 không sử dụng ổ đĩa, khi truy cập lại thì tôi không thể vào được ổ đĩa nữa. Tôi đã thử với các HDD khác đều gặp trình trạng tương tự.

Tôi đã liên hệ tiki yêu cầu trả hàng, nhưng chưa thấy phẩn hồi của tiki.",0,1,,
383,sản phẩm mực bị đổ lem luốc ra bên ngoài,0,,,
385,"USB 3.0 nhưng tốc độ chép file vào chỉ có 1113MB/s, cực kì chậm!",0,,,
387,"mua về lấp vừa nhưng máy không nhận, tưởng rẻ nhưng sài không được.",0,,,
388,Dùng 3 tháng hứ. Không bắt sóng được,0,,,
390,quá tệ. k dính. bong ra không vậy,0,,,
392,"Lúc mới gắn vào ko nhận, phải chờ khoảng 3-5 phủ để laptop nhận phần cứng. RAM nhìn cũ và made in China. Hy vọng xài bền",0,,,
393,Dở à. Nhỏ xíu á. Thất vọng so với số tiền,0,,,
398,Internet không thể truy cập được sau khi truy cập qua model này.,0,,,
400,hàng ko tốt. phí tiền mua,0,,,
401,mua hai chiếc hai màu shop lại giao cùng màu. vỏ hộp thì bị bóp méo,0,,,
410,sẽ có vài chỗ hơi khó hiểu. nửa đầu sách hơi lan man,0,,,
411,"Cũng chập chờn. 
Xài 3-4 tuần. Hay bị mất sóng. Reset lại thì ok ổn. 3 sao cho shop",0,,,
412,hàng đểu đéo có standee mua tiếc tiền,0,,,
414,"Chào Tiki, mình cần hỗ trợ, mình mới mua M7350 nhưng thiết bị có hiện tượng tụt pin, Pịn sử dụng còn 50-60% mình cúp nguồn nhưng lúc mở lại sử dụng thì bị báo hết pịn k lên. Bị 3 lần rồi, có phải bị lỗi thiết bị?",0,,,
415,"hàng giao về bị gãy chốt, bung lò xo, ko gài đc",0,,,
416,Sản phẩm giao không giống mẫu đã đặt.,0,,,
417,Bỏ vào máy in mực ra không đều. In nhiều trang cũng không cải thiện.,0,,,
418,Ko nên mua vì chất lượng sách rất tệ,0,,,
420,Vì đặt chung với sách chữ nên mình phải chọn bookcare mà không biết truyện tranh cũng áp dụng. Cảm thấy thất vọng vì không được bóc seal thêm vào đó truyện bị mất form và card bị df. Kiến nghị lần sau tiki nên cho riêng bookcare truyện này để mình tự bọc chứ hồi hộp chờ đợi xong thất vọng tràn trề.,0,,,
421,trong bộ đèn bị thiếu cái đế để gắn vào bàn? làm thế nào để mình được nhận lại cái này?,0,,,
422,"Tiki nên bỏ dịch vụ bookcare đi, bọc mà cẩu thả, bọc qua loa, bọc thỳ cũ, đơn nàp cũng bị cả, tiki bữa nay làm ăn quá bố láo bố toét",0,,,
423,Bóng chưa được tốt mới dùng đã có bóng hỏng rồi,0,,,
424,Mua móc áo dán tường + combo 10 móc dán tường 3D giao 3 cái đồ giẻ lau bùi nhùi à?,0,,,
426,có biết cái sản phẩm gì đâu,0,,,
427,chảo dùng chán lắm. Đã trải nghiệm vài tháng dùng mà đã hết lớp chống dính. Khi cho lên bếp thì phần lõi ở giữa phồng lên. Không nên mua nhé.,0,,,
429,"mới dùng 3 ngày , mỗi ngày cắm 5-6 giờ ban đêm , ngày thứ 4 cắm điện ko lên nữa . Chán hẳn",0,,,
434,"Mua về cân bị lỗi , không hiện số cân , chỉ hiện số  0 . Nhờ Tiki đổi trả lại hàng giúp",0,1,,
435,"Dùng không ổn dịnh, ko phủ sóng mạng",0,,,
437,"sách nội dung hay mỗi tội kh được bao bìa như các cuốn khác nên bị móp góc và rách, khá buồn ?",0,,,
439,giữ nhiệt kém chắc dc 6gio,0,,,
440,"sách không được bọc lại, bám bụi",0,,,
441,"Không chắc chắn lắm, to, lò xo dễ bâth",0,,,
442,"Trong phần miêu tả có cái nắp đậy, nhưng nhận hàng thì không thấy. Hàng mới dùng thấy cũng OK.",0,,,
443,sản phẩm đã có dấu hiệu mở trước,0,,,
444,"- sau 1 năm sdung, thì mới đầu kết nối ngon lành
NHƯNG: gần đây hay tự động ngắt usb, thử các cách sửa trên mạng xong vẫn ngắt kết nối bừa bãi 
- thừa tiền mua về nghịch chơi chơi thôi 😂😂 chứ dc thời gian là tức đến tổn thọ",0,,,
445,"Giữ nhiệt cực kỳ kém, tệ hơn sản phẩm mấy chục ngoài chợ, đựng nước nóng chưa 2h đã nguội lạnh, quá tệ",0,,,
447,"đèn rất nhỏ, chiều dài ngắn, đèn chỉ bằng 1/2 so với đèn của ikea nên phần chụp đèn không che được bóng, thấy hối hận vì đã mua",0,,,
449,"Tiki giao hàng rất chuyên nghiệp,nhanh gọn lẹ🌿🍧_x000D_
Cảm nhận thật trên quan điểm cá nhân của mình : mình thấy hơi THẤT VỌNG và k thể nào đọc xong hết đc quyển sách_x000D_
Mình cảm thấy dường như các tác giả chỉ thiên về kể các hoàn cảnh cs gđ mà quên mất đúc kết ra những lời khuyên và bài học ý nghĩa_x000D_
Mỗi kết thúc một chương mình lại thấy nó cụt ngủn và để yên đấy ko có điều j đc rút ra và những chiêm nghiệm của tác giả_x000D_
Ngôn từ không hay , đơn điệu k đc phong phú và cuốn hút ng đọc_x000D_
Cuốn sách sa đà vào kể chuyện cá nhân mỗi người và hơi lan man_x000D_
————> các b nên suy nghĩ kĩ và đọc nd tham khảo trc khi mua🤌",0,,1,
455,"Kết nối được nhưng khoảng cách rất ngắn ,không được 3m",0,,,
456,Rất tệ. Sản phẩm không như mô tả. Không chiếu thẳng 1 điểm. Như đồ chơi trẻ em,0,,,
457,"Giao hàng nhanh, đóng gói kĩ nhưng hình như cố tình chọn sách bị nhăn góc để giao cho khách _x000D_
Rất không hài lòng",0,,1,1
458,Mua tận 8 cái lắp k vừa shop k hỗ trợ đổi trả 1 cái nào. Làm ăn qá tệ .thực tế ở ngoài sp chút xíu . Mua chỉ tốn tiền k sử dụng đc,0,,,
459,"Bìa sách bụi, góc sách bị gãy.",0,,,
460,"Adapter không như hình, không vào điện",0,,,
461,Cạnh trên máy tính xước cứ như là hàng cũ vậy,0,,,
462,"chất lượng khăn rất tệ, chỉ thích hợp để lau bếp",0,,,
463,"Bị lủng 1 que khi, lỗi sản phẩm",0,,,
464,chưa đọc hết sạch thế nhưng nhìn cũng đẹp,0,,,
465,"Vô cùng khó chịu với cách làm bookcover của happy life._x000D_
Sao ko in luôn lên bìa cứng như cuốn Ký Ức Vĩnh Cữu ?_x000D_
Cover để riêng làm tôi phải cắt ra dán vào sách chứ để cover cầm vô cùng khó chịu_x000D_
Quá tệ và đã nhận xét ko dưới 5 lần _x000D_
Vô cùng tệ hại về trải nghiệm ban đầu",0,,,
467,"Lọc cũng như chưa lọc, TDS rất cao. Không có tác dụng",0,,,
468,"Sản phẩm chỉ dùng để đi Hàn Quốc và châu Âu được thôi, hai kiểu chân cắm dẹp và đầu bự được kéo bằng lò xo rất yếu nên không thể ghim vào ổ điện được.",0,,,
469,Sách dơ và bị df như hình😞,0,,,
470,"Hàng ko xứng đáng giá tiền, ộp ẹp, nhỏ chẳng giúp hình ảnh, khuyên mn ko nên mua nội thất nên ra cửa hàng",0,,,
471,"Sách này rõ ràng được sử dụng bookcare và tôi cũng bị trừ bookcare nhưng cuối cùng thì sách ko được bọc gì cả, còn bị xước tùm lum. Tiki dạo này làm ăn cẩu thả quá mức. Dù có hoàn lại bọc sách thì cũng khiến khách hàng khó chịu vì đây là cuốn sách quý, người mua sách mong muốn giữ gìn sách được bền đẹp lâu. Mấy đợt trước có bực bội, gọi điện 5 lần 7 lượt lên tổng đài cũng ko ai nhấc máy. Lần này tôi thử rate xem bên CS trả lời ra sao",0,1,,
475,sách không đẹp như mong đợi. giấy in xấu giống sách cũ bán vỉ hè,0,,,
477,"Đóng gói không kĩ, không có bảo vệ sách gi hết, ngoài quăn ra bìa còn rách nham nhở thiệc sự🥲",0,,,
478,"Đây là cuốn sách lần đầu tiên tôi lật ra để đọc về tác giả là người như thế nào. Viết cái sách gì luyên thuyên, ví dụ thì cứ chung chung, không cụ thể và chả có gì liên quan đến trading. Tới phần kết ở chương 10 rồi, cũng như các chương trước kiểu đưa trading vào để cho có._x000D_
Đọc cuốn sách này tôi thấy ông này chuyên về tâm lý hơn, kiểu tư vấn cho mấy ông trader có tiền cần giải tỏa, chứ có trade trệt j đâu, sách mua đọc uổng tiền._x000D_
Lúc mới đem sách về, sách bán cho trader mà in màu xanh mẹt mẹt như xanh sàn với màu đỏ là thấy chán rồi. Mở trang cuối thấy mới in có 3k cuốn và chưa thấy tái bản thì thấy tui quá xui mới mua trúng cuốn này._x000D_
Tóm lại, sách tệ quá tệ.",0,,,
480,Bàn phím có nút chơi được có nút không sử dung dc,0,,,
484,"Sản phẩm chầy, chóc sơn, móp méo",0,,,
487,mình tin tưởng tiki trading mà khi ly giao tới trầy phần nắp quá trời. đề nghị tiki hỗ trợ đổi mới ly,0,1,,
488,"bị ám đỏ  mất, xui thật, chắc do lỗi nhà sản xuất, màn vân mới cong cong, mất thoi gian đi bảo hành rồi",0,,,
492,Khăn quá mỏng so với nhà bán khác,0,,,
494,"bịch 100 hạt. chỉ được 96 hạt. trong đó 2 hạt bị đen đầu kết nối.
3 hạt bị gãy cái lẫy. 
sẽ không bao giờ quay lại.",0,,,
496,Truyện thiếu card các bạn nên kiểm tra truyện xem có card ko trước khi nhận a,0,,,
498,"Dù mở khá lớn tiếng, gập xếp lại khó_x000D_
Dù nhìn màu và keo",0,,,
499,"Kệ bị cập kênh, gỗ đôi chỗ xỉn và ố màu.",0,,,
500,"Không dính chút nào_x000D_
Cứ 3 4 tiếng rớt 1 lần dù treo rất nhẹ",0,,,
502,Sách bị mất trang. Vui lòng đổi lại,0,,,
503,Thu sóng wifi quá yếu. Mạng chập chờn. Không bằng con TP link 150 Mbps mình đã dùng.,0,,,
506,"Thiếu ốc vít để lắp đế, mà cái ốc nó to khó tìm cái tương tự",0,,,
507,Mua 6 cai hư hết 1 cai Ko quay. Mong shop hộ trở giải quyêt,0,,,
509,Quá đắt so với giá thanh toán,0,,,
510,"Có 1 tầng lỗ khoang không khớp nên vặn vít bị xéo qua 1 bên, còn 1 lỗ thì vặn vít vào gỗ bị nứt ra. Đề nghị shop khoang lỗ to và đều hơn để dễ vặn vít.",0,1,,
512,sóng có mạnh lên nhưng lại gây mất sóng không dùng được,0,,,
513,K như quản cáo nên k sử dụng,0,,,
516,Sp như hàng mã. Không có đèn báo. Chân cắm rất khó cắm,0,,,
517,Ko giống như miêu tả dùng 1 lần đã ko hít nửa,0,,,
519,"hộp ko giống như hình,ko có hàng thay hàng khác qua",0,,,
520,"Thiếu ốc vặn, miếng gỗ bị tróc",0,,,
521,"Cáp không có bọc chống nhiễu, kéo 100m dùng  ngày đầu suy hao 40%, sau 1 đêm bị sương nên mất tín hiệu luôn, nhiễu nặng",0,,,
522,"Bình màu hơi đục so với lần trước mua, nắp bình bằng bánh xe ko ứng lắm",0,,,
526,"Một đồng hồ bị hỏng, tôi mua 3 cái",0,,,
527,hàng ko như quảng cáo quá tệ,0,,,
529,"mình đã đổi hộp mực lấy cái mới 1 lần rồi mà tình trạng vẫn như cái ban đầu. bị lằn in ngang giấy cách đều 7cm. Thất vọng, đành chấp nhận. Có lẽ vì mua hàng công ty nhưng giá lại bình dân.",0,,,
530,"Ánh sáng quá mờ mặc dù đã max công suất là để soi màn hình vi tính, nhìn mới 5p mắt vừa mỏi vừa mờ
Đèn khá là nặng tầm gần 1kg để trên đầu màn hình hơi ghê
mặc dù quảng cáo là cắm USB vào PC lấy nguồn nhưng nguồn PC sẽ không đủ và tắt ngang bất chợt

Chốt lại là mua để ra vẻ thì mua, mức thực dụng hoàn toàn không có",0,,,
531,Đèn này quá tối. Dù giữ lâu để tăng độ sáng hết cỡ nhưng đèn không sáng bằng đèn bàn bóng típ 12 V.  Phù hợp cho đèn ngủ chứ không dùng đèn đọc sách được. Mọi người chú ý không nên mua nếu muốn đèn đủ độ sáng cho đỡ đau mắt.,0,,,
533,Không được bookcare như đặt hàng,0,,,
534,Đèn có 3 chế độ nhưng chỉ dùng được 2  chế độ đèn trắng không bật được.,0,,,
535,"O cung hongZxx _x000D_
Chay duoc 3 ngay la chet",0,,,
538,"bị gãy góc rất nhiều, trước và sau đều gãy 😓",0,,,
539,Thực sự phải nói là tiền nào của nấy.,0,,,
540,Túi đựng hộp cơm ko đúng hình,0,,,
543,sản phẩm chưa chât lượng.,0,,,
544,"Bookcare càng ngày càng ẩu.
5 cuốn thì có đúng 1 cuốn bookcare là ổn . 
Sách bị bẩm và bám bụi nhiều.
Shipper thân thiện dễ tính.",0,,1,
547,"mua 2 sản phẩm, giao 1 sản phẩm bị lỗi cảm ứng đèn màu không dùng được",0,,,
548,"Hộp bị rạch, quá thất vọng về sản phẩm",0,,,
551,"Mình mua điện thoại vào tháng 11/2019
Thời gian gần đây, dây sạc thường xuyên báo k tương thích 
Hôm nay tai nghe tự nhiên tịt 1 bên trong khi đang nghe trên tai. Tai nghe cũng k dùng nhiều vì mình dùng tai Bluetooth nữa. 
Tiki tráo phụ kiện của khách hay gì? Mình cần lời giải thích rõ ràng về vấn đề này???",0,1,,
