content,Quality,Service,Shipping,Packing
1213,"Tôi rất thất vọng vì đơn hàng này.
1. Giao sai sản phẩm: đặt kệ vân gỗ thì giao kệ màu trắng.
2. 1 hộp chứa sản phẩm lỗi bị trầy góc và thiếu một tấm. Sản phẩm vẫn còn dính giấy đã từng giao cho một khách hàng khác.
Tôi đã yêu cầu Tiki thu hồi sản phẩm. Bên tiki mới qua một lần nhưng nhân viên đi xe máy và báo hàng cồng kềnh nên sẽ chuyển sang thu hồi bằng ô tô. Đợi thêm một ngày thì có điện thoại báo sẽ thu hồi vào hôm sau. Nhưng đợi cả ngày không có ai liên hệ. Vào xem email thì tiki báo huỷ thu hồi vì qua 3 lần không thành công. Tiki làm ăn kiểu gì vậy? Mới qua một lần và báo là qua thu hồi 3 lần không thành công?",,0,,
1214,"Giao nhầm hàng , shop vui  liên hệ để đổi tra lại hàng",,0,,
1220,Mình mua 2 quyển sách nhưng chỉ nhận được 1 quyển. Đề nghị Tiki kiểm tra lại đơn hàng của mình,,0,,
1229,Đặt áo cho bé gái lại giao màu xanh dương,,0,,
1235,Giao nhanh. Shop không thiện chí,,0,1,
1236,Sp Không giống hỉnh ảnh quảng cáo,,0,,
1249,"check bảo hành trên trang chủ Seagate thì chỉ đến 7/2022, tem chính hãng của microstar thì lại là 5 năm ??.",,0,,
1254,"Giao hàng sai, đặt 3 ngăn, giao 2 ngăn. Nhờ giao lại nhé",,0,1,
1259,"Đơn trên app tiki ghi 86k nhưng ghi trên app của viettelpost khi shipper lại là 98k, bên tiki nên xem lại cách thống nhất phí vận chuyển giữa 2 bên !",,0,,
1263,"Hôm nay hàng ship đã về tới nơi. Nhưng mình order 4 bao = 8kg, thực tế ship về tay mình nhận lại chỉ có 4kg.
Sơ suất ko kiểm tra khối lượng trước khi nhận. Tới lúc thanh toán xong mang vào thì thấy thiếu mất 1/2.
Bọc hàng còn nguyên vẹn chưa mở. Tiki xử lý sớm giúp mình.",,0,,
1264,"Sản phẩm tốt nhưng shop không xuất hóa đơn VAT như mình đã yêu cầu._x000D_
Shop có gửi hóa đơn bán hàng ngày 2211 nhưng đó ko phải là hóa đơn VAT._x000D_
Shop vòng vo hẹn 1015 ngày rồi 15-30 ngày rồi cứ kêu kiểm tra email - thật sự rất mất thời gian.",1,0,,
1270,"Không chấp nhận kiểu bán hàng của TGDĐ_x000D_
15h 04/1 đặt hàng mua cho t.em ở nhà cái dt, thanh toán qua thẻ thành công, hiển thị giao 07/1 giao hàng._x000D_
17h có nv (số dt bàn TGDĐ) gọi cho t.em nói là hàng hết ở Shop HCM, phải đến 11/1 mới có do lấy từ nơi khác về, nhờ xác nhận ""đã nhận hàng"" (vì hạn giao 3ngay mà ko giao thì shop...-bạn nv này nói). T.em trả lời để hỏi lại chớ chưa có xác nhận gì (tại nó biết gì đâu)._x000D_
-Khi nó báo thì mình lên tiki xem lại đh, thì thấy trạng thái ""đã giao hàn thành công"". Hết hồn. Vì mình chưa xác nhận hay nhận hàng gì hết._x000D_
-Vì lo lắng nên đã gọi lại cho Tgdd vs tiki để hỏi thêm tt. Sau 1 hồi lâu thì bên tgdd nói là muốn hủy tì lại cửa hàng báo hủy rồi nhận lại tiền._x000D_
-Mình không chịu, vì mình đâu có sai mà phải đến chổ họ để xin lại tiền??_x000D_
-Họ đem tiền mặt lại hoàn trả đầy đủ._x000D_
Không nói lừa đảo, nhưng cách làm như vậy ko dc, TỰ Ý XÁC NHẬN ĐÃ GIAO HÀNG là phạm pháp!_x000D_
Shop rut KN._x000D_
Thân",,0,,
1273,"mua m8 giao m2, không vui",,0,,
1283,"Đặt 1m8 shop giao 1m6 không 1 lời nhắn hỏi, đến khi nhận hàng kiểm tra thì 1m6 nhắn shop kêu “hết hàng dùng tạm đi. “Và đổ lỗi cho Tiki không cho đổi size. Mình kêu nói suông như vậy không được. Nếu mình trả tiền 1.6m mà giao hàng 1.8m thì nói vậy đằng này hụt mất 1 size giá phải khác chứ. Thì shop trả cái card 20 nghìn. Dịch bệnh lười đi trả hàng nên phải nhận. Chứ đây không phải món mình muốn mua. Và shop làm ăn như vậy các bạn cứ hình dung mua hàng như thế này có vui vẻ gì không???",,0,,
1322,"Quảng cáo gây nhầm tưởng
Chán",,0,,
1327,"Sách hay nhưng kiểu Bookcare thì quá tệ hại vì làm vậy mình phải cut ra để dán lên, để nguyên cái bookcare thì nát và nhàu hết.
1 cách bọc care dốt nát tệ hại
hãy in hẳn lên trên bìa cứng có phải đẹp và hoàn hảo ko",1,0,,
1332,Quảng cáo quá sự thật. Không hài lòng,,0,,
1340,"Tôi đặt kệ gỗ giao lần đầu là móc áo, đợi thêm 1 tuần đổi nhận lại lần 2 giao vẫn nhầm , giao gói gì nhỏ xíu tôi chả muốn mở ra luôn . Bực mình.",,0,,
1346,"Shop thuydungShop2002 giao không đúng hàng, *** khách hàng. Mọi người nên cảnh giác với Shop này. Tiki nên xem lại",,0,,
1348,Sai sản phẩm. Mua 1 cuốn giao hẳn sang một cuốn khác. Thiếu trách nhiệm trong sản phẩm đến tay khách hàng.,,0,,
1350,"Nhà bán hàng giao 2 thùng, trong đó 1 thùng nắp đậy không kín. Cần bán hàng có tâm tý, trước khi gói hàng hóa cho khách thì nên kiểm tra lại xem chất lượng sản phẩm trước khi gửi cho khách hàng.",,0,,
1357,Má nó mua bkav mà nó gửi cái khác,,0,,
1379,"Đau lòng với cuốn sách quá, mấy lần trước cũng bị như vậy nhưng mình nghĩ chắc do vận chuyển nhiều nên mình ko nói, tiki kiểm lại trước khi đóng gói nhe ??",,0,,
1391,"Làm ăn vớ vẩn. Giá bìa 65k tăng giá lên tận 125k. Quy định của tiki đâu? Đã thế tăng giá bìa xong để giảm giá cho khách hàng là 62%. Trong khi tính ra 47.900₫ giảm so với giá bìa 65k có 26%. Tiki xem xét lại và liên hệ với khách hàng. Không để ý, nhận hàng thì lại k trả hàng hoàn tiền được.",,0,,
1414,"Trên shop ghi tặng cover, nhưng khi mua thì không thấy đâu.",,0,,
1417,Để là 60cm x3m mà thực tế la 60cm x 2m,,0,,
1431,tiêu đề ghi 300 Mbps mà mạng chỉ ra dưới 100mbps. không có chỗ nào ghi thông tin là tối đa 100mbps. một chiêu qua mặt khách hàng.,,0,,
1432,"cảm thấy như bị lừa,quảng cáo thì nói có bóng đèn đi kèm,khi giao hàng thì ko có",,0,,
1440,Cú shock đầu đời ở tiki không tin được luôn :))),,0,,
1442,"Hình thì để 1,6g, nhưng đến khi giao hàng lại là goia nhỏ 1g. Mua 2 gói hết 49 ngàn, chưa tính ship, bán giá quá cao, hình sản phẩm lại an gian gói nhỏ!",,0,,
1447,"- Hết hàng, không báo cho khách huỷ đơn. Vẫn cố giao sách khác cho mình. _x000D_
- Đồng ý hoàn tiền, nhưng phải hoàn bên ngoài hệ thống ( mình không thấy có mục hoàn trả sản phẩm trên tiki chỗ sản phẩm của mình, có lẽ đơn ít tiền quá, mình chưa rõ). Mình phải giao cho shipper rồi sau đó mới hoàn tiền sau. Nếu không được hoàn tiền thì mình kiếm ai chịu trách nhiệm?_x000D_
- Mình yêu cầu được hoàn cho shipper phải ứng tiền đơn trước cho mình nhưng shop không đồng ý. _x000D_
Shop không uy tín từ đầu nên mình không tin tưởng._x000D_
 Bạn nào có ý định mua sách phải đồng kiểm với shipper trước. Hình ảnh là sách được giao, không phải cuốn mình đặt.",,0,,
1456,Đã nhận được hàng đảm bảo không hư hỏng. Tuy nhiên tôi còn mấy cuốn sách đặt trước  đó Tiki không giao,1,0,,
1459,"(*) Đánh giá không tính điểm
Hoàn thiện chưa được độ rơ cao",,0,,
1460,"Giao nhầm hàng cho mình, mình mua là túi lớn tặng kèm muỗng đũa. Giao mình túi nhỏ không có muỗng đũa. _x000D_
Mình không tìm thấy dòng ghi chỉ nhận được muỗng đũa trong ngày 51. Hình quảng cáo thì là túi to.",,0,,
1461,Treo đầu dê bán thịt chó nha shop.,,0,,
1482,minh đặt hàng nhầm 3 cuốn. muôn trả lại 2 cuôn dc ko ạ,,0,,
1483,"mình mua sách, không giảm giá, chịu phí ship rồi bên Tiki làm ăn vậy hả, nếu như không có phương pháp xử lí mình báo cáo 1 sao",,0,,
1485,Ko rep tin nhắn ko xuất VAT,,0,,
1500,Mình mua 4 hộp nhưng giao có 2 hộp là sao vậy shop ơi?,,0,,
1501,"tiki lừa dối khách hàng, mua hàng xong không hoàn astra",,0,,
1502,Sau khi đọc bài báo về  thuc pham rau nhap vao tiki ngon cảm thấy mất niềm tin quá.,,0,,
1503,"Giao không đúng màu, đặt màu xanh giao màu hồng",,0,,
1504,"Sách bẩn ko tả nổi, lấm lem bụi bẩn đen từ trong ra ngoài. Mặc dù nhiều người đã nhận xét là bẩn nhưng mình vẫn quyết định mua và y như dự đoán, tiki quả là ko phụ lòng mong đợi của mình quá nhỉ??? Bực mình ?",,0,,
1506,Sản phẩm không đúng với quảng cáo. Quảng cáo có tích điện. Sụ thật không có tích điện chỉ dùng điện trực tiếp. Đề nghị ahop quảng cáo cho đúng.,,0,,
1514,"Ai mua hàng ở shop này nhớ hỏi thời gian bảo hành trước khi mua nha, kiểm tra phần bảo hành thì thấy không ghi bảo hành bao lâu nên inbox hỏi shop thì nhận được câu trả lời hơi thất vọng.",,0,,
1520,"Đặt hàng cụm drum 2385, nhưng lại giao 2255 😂😂😂, 1 sao",,0,,
1527,Sản phẩm ko đúng đã liên hệ với Tiki mà 4 ngày nay ko thấy phản hồi hay thu hồi.,,0,,
1531,"Rất bực mình với cách ghi thông số mập mờ của Nhà bán hàng. Thời đại này mà còn đi bán USB 2.0, còn ko ghi rõ mình nghĩ đang bán USB 3.0 hay 3.1_x000D_
Cho hỏi tôi có thể đổi lấy sản phẩm USB 3.1 đc ko và bù thêm tiền ?",,0,,
1547,Mua ngày 6/7/2022 mà trong phiếu bảo hành thì từ ngày 14/5/2022,,0,,
1560,"hình ảnh làm người mua tưởng số lượng nhiều kệ, giao hàng chỉ có 1 kệ duy nhất??",,0,,
1561,"Hàng hết ko liên hệ báo khách tự động đổi size đặt 1 bình 10l 1 bình 20l giao 2 bình 15l, mình cũng lười đổi , lần đầu cũng là lần cuối mua shop này
Chất lượng bình thì ok",1,0,,
1562,Túi chất lượng ổn. Lọc sạch gọn gàng. Nhưng m mua combo 500 túi chỉ thấy shop giao có 4 bịch * 100 = 400 túi lọc,1,0,,
1577,"mình đặt mua từ 27/12/2018 , cho tới tận hôm nay 4/1/2019 cũng chưa nhận được hàng, gửi mail cho tiki thì hứa này hứa nọ chả thấy đâu. 

Mua lần này nữa thui, sau này mình ko mua trên này nữa.",,0,,
1586,"chất lượng tạm, không dính như quảng cáo",1,0,,
1588,"Mình đặt bản 32gb, màu gold; bên bán hàng giao màu graphite mà không hỏi ý kiến bên mua. Dịch vụ quá tệ.",,0,,
1591,"Shop giao sai hàng cho mình, mình liên hệ xử lý thì đây là cách phản hồi, còn bảo là ""cho phép mình trả hàng"", sau đó lừa mình, hứa là hoàn tiền phần chênh lệch giữa 2 loại hàng rồi khi mình nhắn STK thì block mình luôn!!!_x000D_
_x000D_
Hàng nhiều người bán, nhưng thái độ và đạo đức thế này các bạn nên tránh ạ, kẻo giống mình sẽ mang tức vào thân, không đáng!",,0,,
1593,"Mình đặt sách này với lại các sản phẩm khác từ ngày 07/05/2019. Đơn hàng tách làm hai, dự kiến giao hàng 10/05 và 16/05.  Đơn hàng ngày 10/05 thì nhận được thông báo giao trễ 13/05 mới giao, mình đợi mãi tới ngày 15/05 mới phản hồi số hotline. Cho đến bây giờ  2 đơn hàng đều không có phản hồi gì nữa. Mình mua ở Tiki nhiều lần nhưng chưa gặp tình trạng như vậy bao giờ.",,0,,
1611,"Mình đã đọc kỹ trước khi mua. Tiki trả lời có cài được cho máy Mac. Mua về giao 1 đĩa CD và 1 mã code. Mình đã lên trang web của hãng down về (vì Mac tất nhiên không thể cài đĩa CD) thì phần mềm báo code ko tương thích. Goi điện và email 1 hồi với số hotline và email của NPP (ghi trên sản phẩm). Họ báo: sp dành cho Window, chúng em không bán trên Tiki và không chịu trách nhiệm với trả lời từ Tiki! Code đã cào ra đương nhiên không thể bồi hoàn. Mình note để các bạn biết và tránh! Thất vọng với Tiki",,0,,
1623,Giao sai đơng hàng de nghi Shop giao lại,,0,,
1627,"Hàng rất tệ nha mọi người , đưa hàng cũ , xấu , bẩn , bong Sơn cho khách . Nếu đánh giá 0 sao được thì sẽ đánh giá, nhưng thôi cho 1 sao . Một trải nghiệm thật tệ, shop nên xem lại và tôn trọng khách hàng của mình .",,0,,
1633,sau khi kìm mình hỏng mượn được của ông bạn cái kìm oubao dùng bấm tiếng rất êm gần như k có tiếng động gì đầu bấm ok nên shop chọn mua đúng combo có kìm oubao để dùng nhưng buồn là khi nhận dk lại là kìm vàng japan.....k giống nhu mẫu mình chọn nên khá thất vọng .kìm vàng bấm bấm co vẻ dắt và tiếng k êm k biết có ổn dk bao lâu k . yêu cầu shop giải thích !,,0,,
1639,Giao sai màu. Vui lòng đổi lại dùm,,0,,
1677,Đề nghị tiki giải thích rõ ràng việc tự ý cắt niêm phong và sp k còn nguyên vẹn đánh tráo hàng à. Tiki làm ăn như vậy à? Như này gọi là niêm phong hả?,,0,,
1688,"Cái này chỉ có 10 cái , không thể gọi là combo 10 cái , bên shop click  & buy , bán mới gọi là combo 10 cái ( 20 cái ) , định nghĩa combo là gấp đôi .... này chi gọi là combo 5 cái !!!",,0,,
1702,"Giao hàng không giống với hộp mực cần mua nên không dùng được, hộp mực mua là 2385, nhưng giao 2325. Nhờ TiKi đổi hàng lại, hoặc hoàn tiền lại",,0,,
1711,Shop giao hang khong dung màu em đặt . Hop mau nay giao mau khac . Haiz,,0,,
1712,Mình nhận hàng tới giờ đã hơn tháng rưỡi rồi nhưng vẫn chưa nhận được Hoá đơn đỏ. Đã liên hệ với Tiki nhiều lần nhưng cũng chỉ nhận được lời hứa hẹn của nhân viên. Tới giờ vẫn k thấy phản hồi lại. Thật thất vọng về cách làm việc của tiki. Để khách hàng chờ đợi mà k bit khi nào mới đc giải quyết,,0,,
1717,"Máy nguyên seal, mà máy mình là bản ads hả ? Mình k thấy mô tả",1,0,,
1727,"Shop giao sai mặt hàng. Minh đặt loại 1 chia ra 2 cổng J45, shop gửi loại nối cáp mạng.",,0,,
1731,giao ko đúng hình treo đầu dê bán thịt chó lừa đảo,,0,,
1735,Quảng cáo này hơi xạo nha mọi người. Mình treo cái lồng chim có chưa tới 2 kg mà rớt lên rớt xuống chứ ở đó mà 20 kg. Kiểu này treo quần áo nặng như jeans / áo khoác còn chưa chắc đc.,,0,,
1748,Đặt màu trắng giao màu gỗ shop làm ăn cực tệ!,,0,,
1749,"Nên cân nhắc trước khi mua, tôi mua và nhận ngày 04/12 sau đó HDD bị lỗi 15 Bad Sector 
 Ngày 16/12 gửi bảo hành, và sau đó chờ đợi, không ai xác nhận cho biết là đã nhận được và đang bảo hành và khi nào có
Đến ngày 21/12 sai khi hỏi support thì được trả lời xác nhận là tiki đã nhận vào ngày 16/12 và đang tiến hành đổi trả, nên đợi 21 ngày sẽ có.
Hôm nay ngày 06/01 vẫn chưa có thông tin gì và không biết khi nào sẽ nhận được bảo hành

Nếu bạn dự kiến mua HDD và 2 tháng sau sẽ sử dụng thì có thể sẽ không gặp vấn đề gì nếu gặp ổ bị lỗi, còn không thì nên chuẩn bị phương án mua luôn ổ mới, đừng kỳ vọng bạn sẽ nhận được ổ cứng bảo hành trong vài ngày.",,0,,
